Timestamp,Event,Details
2026-05-25T17:38:40.746009892+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.73 jednostek w ciągu 1 GridStep
2026-05-25T17:38:40.84559094+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:40.845607379+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.41 jednostek w ciągu 1 GridStep
2026-05-25T17:38:40.946088248+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.01 jednostek w ciągu 1 GridStep
2026-05-25T17:38:40.946102213+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:40.946107643+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.045670464+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.02 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.045672693+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:41.045716375+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.146142028+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.16 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.146144092+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:41.146150188+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.246022246+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.76 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.246029889+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.345624328+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.22 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.345659508+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.445469883+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.445500093+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.50 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.545368711+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.98 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.545370643+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:41.545377043+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.645980511+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.03 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.64602363+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.74573135+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.94 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.745749121+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.845515294+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.845531189+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.97 jednostek w ciągu 1 GridStep
2026-05-25T17:38:41.946038941+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:41.946081519+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.18 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.045593132+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.045619659+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.09 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.045621154+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:42.146108014+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.37 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.146115483+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.245795126+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.90 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.245803253+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.345565774+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.34558082+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.12 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.446141053+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.446231175+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.72 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.546069741+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.546096433+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.47 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.645886936+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.35 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.64590003+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:42.645902632+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.745711702+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.745723426+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.64 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.845434107+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.84545904+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.08 jednostek w ciągu 1 GridStep
2026-05-25T17:38:42.946212825+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:42.946267803+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.38 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.046044476+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.33 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.04604869+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.145936446+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.145955465+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 3.09 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.24565726+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.245673875+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.61 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.245674271+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:43.345401877+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.72 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.34540623+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.446212133+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.446248599+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.79 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.546134054+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.546149916+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.98 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.645885166+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.645910003+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.52 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.745505572+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.745521873+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.09 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.846110747+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:43.846153607+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.66 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.945781627+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.76 jednostek w ciągu 1 GridStep
2026-05-25T17:38:43.945783591+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:43.945789579+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.045528339+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.045555423+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.55 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.145240877+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.14526127+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.05 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.246093688+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.24611152+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.72 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.345863873+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.345943179+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.11 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.345943942+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:44.445495524+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.86 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.445502757+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.545353583+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.545370952+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.90 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.645972038+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.54 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.645979105+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.745727164+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.745742839+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.49 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.845701728+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:44.84572163+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.45 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.945715557+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.62 jednostek w ciągu 1 GridStep
2026-05-25T17:38:44.945723231+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.046129637+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.046147823+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.39 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.145721335+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.145766398+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.31 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.245508596+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.245526057+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 5.23 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.345366177+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.345386441+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.65 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.445248324+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.445283838+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.55 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.445285222+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:45.546115057+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.546132555+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.50 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.645817754+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.645890389+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.22 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.745814017+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.745842473+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.87 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.845660027+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.845665709+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.25 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.946233397+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:45.946283352+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.11 jednostek w ciągu 1 GridStep
2026-05-25T17:38:45.946284773+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:46.0459884+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.046073457+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.26 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.046074744+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:46.146052932+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.146107948+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.95 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.245792614+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.245810037+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.00 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.345529485+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.345549149+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.62 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.345549442+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:46.446206304+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.96 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.446214238+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.546162414+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.546213833+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.19 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.645941734+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.645960304+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.31 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.745575661+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.66 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.745583217+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.845321852+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.81 jednostek w ciągu 1 GridStep
2026-05-25T17:38:46.845324116+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:46.845326804+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.945674106+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:46.945716618+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.58 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.045823807+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.045878913+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.68 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.145851279+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.145878599+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.33 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.245554885+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.13 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.24555899+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.345641855+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.345672848+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -3.52 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.345673234+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:47.445258659+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.445304194+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -5.67 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.445305959+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:47.545238408+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.545324633+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.49 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.646239105+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.646255818+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.45 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.7459595+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.74597789+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.49 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.845630821+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.845647891+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.88 jednostek w ciągu 1 GridStep
2026-05-25T17:38:47.845648241+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:47.945355644+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:47.945388411+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.58 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.045470918+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -4.85 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.045473122+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:48.045479007+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.145351665+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.88 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.145378874+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.245878152+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.245903647+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -2.63 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.245905128+02:00,GRID_EVENT,Ostrzeżenie: Prognozowany spadek OZE. Uruchamianie procedury rozgrzewania elektrowni węglowej.
2026-05-25T17:38:48.345792221+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.345809827+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -1.00 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.445493526+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.00 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.445502313+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.545416991+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.545445586+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.55 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.646214914+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 1.06 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.64622204+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.746122526+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.746146474+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 2.42 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.845615111+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:48.845667261+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.29 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.945244209+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o 0.63 jednostek w ciągu 1 GridStep
2026-05-25T17:38:48.945251831+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:49.045950223+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
2026-05-25T17:38:49.045982669+02:00,GRID_EVENT,Prognoza: Prędkość wiatru zmieni się o -0.39 jednostek w ciągu 1 GridStep
2026-05-25T17:38:49.145934484+02:00,GRID_EVENT,"Nadwyżka w sieci, ESS pełny (100%). Ograniczanie mocy OZE (Curtailment)."
